,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
359,64,9.0,5.7048876570000004,"[0, 0, 0, 1, 1]",75,512,6
360,128,9.0,5.80917402,"[0, 0, 0, 1, 1]",75,512,6
361,256,9.0,5.928208175000002,"[0, 0, 0, 1, 1]",75,512,6
362,512,9.0,6.083482514,"[0, 0, 0, 1, 1]",75,512,6
363,0,0.0,6.175979337000001,"[1, 0, 0, 0, 1]",75,512,7
364,1,5.0,6.176429035000002,"[0, 0, 0, 0, 1]",75,512,7
365,2,7.0,6.271810188,"[0, 1, 0, 0, 1]",75,512,7
366,4,10.0,6.366733545999999,"[0, 1, 1, 0, 1]",75,512,7
367,8,10.0,6.463255610000001,"[0, 1, 1, 0, 1]",75,512,7
368,16,10.0,6.556230969000001,"[0, 1, 1, 0, 1]",75,512,7
369,32,10.0,6.651731247000001,"[0, 1, 1, 0, 1]",75,512,7
370,64,10.0,6.7518761309999995,"[0, 1, 1, 0, 1]",75,512,7
371,128,10.0,6.860217629000001,"[0, 1, 1, 0, 1]",75,512,7
372,256,10.0,6.9888093279999985,"[0, 1, 1, 0, 1]",75,512,7
373,512,10.0,7.156321625,"[0, 1, 1, 0, 1]",75,512,7
374,0,4.0,7.256339322999999,"[1, 0, 1, 0, 0]",75,512,8
375,1,4.0,7.256786909999999,"[1, 0, 1, 0, 0]",75,512,8
376,2,6.0,7.354987845,"[1, 1, 1, 0, 0]",75,512,8
377,4,6.0,7.453336705000002,"[1, 1, 1, 0, 0]",75,512,8
378,8,6.0,7.547490111000002,"[1, 1, 1, 0, 0]",75,512,8
379,16,6.0,7.642178591,"[1, 1, 1, 0, 0]",75,512,8
380,32,6.0,7.743336119999999,"[1, 1, 1, 0, 0]",75,512,8
381,64,6.0,7.845115826000001,"[1, 1, 1, 0, 0]",75,512,8
382,128,6.0,7.9575651170000015,"[1, 1, 1, 0, 0]",75,512,8
383,256,6.0,8.084716786000001,"[1, 1, 1, 0, 0]",75,512,8
384,512,6.0,8.254410143000001,"[1, 1, 1, 0, 0]",75,512,8
385,0,0.0,8.350403955,"[1, 1, 0, 1, 1]",75,512,9
386,1,0.0,8.350875234,"[1, 1, 0, 1, 1]",75,512,9
387,2,0.0,8.452309082,"[1, 1, 0, 1, 1]",75,512,9
388,4,7.0,8.550939623000001,"[1, 1, 0, 1, 0]",75,512,9
389,8,7.0,8.646116086,"[1, 1, 0, 1, 0]",75,512,9
390,16,7.0,8.745392975000001,"[1, 1, 0, 1, 0]",75,512,9
391,32,7.0,8.849094757,"[1, 1, 0, 1, 0]",75,512,9
392,64,7.0,8.955623198000001,"[1, 1, 0, 1, 0]",75,512,9
393,128,7.0,9.074754524,"[1, 1, 0, 1, 0]",75,512,9
394,256,7.0,9.2178687,"[1, 1, 0, 1, 0]",75,512,9
395,512,7.0,9.407531032000001,"[1, 1, 0, 1, 0]",75,512,9
396,0,0.0,9.507385202000002,"[0, 0, 1, 1, 1]",75,512,10
397,1,0.0,9.508067936,"[0, 0, 1, 1, 1]",75,512,10
398,2,8.0,9.60715472,"[0, 0, 1, 0, 1]",75,512,10
399,4,8.0,9.711839239,"[0, 0, 1, 0, 1]",75,512,10
400,8,8.0,9.817106126999999,"[0, 0, 1, 0, 1]",75,512,10
401,16,8.0,9.926998762,"[0, 0, 1, 0, 1]",75,512,10
402,32,10.0,10.035442752000002,"[0, 1, 1, 0, 1]",75,512,10
403,64,10.0,10.143773386,"[0, 1, 1, 0, 1]",75,512,10
404,128,10.0,10.271029426999998,"[0, 1, 1, 0, 1]",75,512,10
405,256,10.0,10.420542545,"[0, 1, 1, 0, 1]",75,512,10
406,512,10.0,10.620061622000001,"[0, 1, 1, 0, 1]",75,512,10
407,0,8.0,10.724158373000002,"[1, 0, 1, 1, 0]",75,512,11
408,1,8.0,10.724696514000001,"[1, 0, 1, 1, 0]",75,512,11
409,2,8.0,10.829877318000001,"[1, 0, 1, 1, 0]",75,512,11
410,4,8.0,10.936787483,"[1, 0, 1, 1, 0]",75,512,11
411,8,8.0,11.047309339000002,"[1, 0, 1, 1, 0]",75,512,11
412,16,8.0,11.159354969999999,"[1, 0, 1, 1, 0]",75,512,11
413,32,8.0,11.271012436,"[1, 0, 1, 1, 0]",75,512,11
414,64,8.0,11.393189317000001,"[1, 0, 1, 1, 0]",75,512,11
415,128,8.0,11.522531701999998,"[1, 0, 1, 1, 0]",75,512,11
416,256,8.0,11.680292061,"[1, 0, 1, 1, 0]",75,512,11
417,512,8.0,11.891373339000001,"[1, 0, 1, 1, 0]",75,512,11
418,0,9.0,12.01772468,"[0, 0, 0, 1, 1]",75,512,12
419,1,9.0,12.018425046,"[0, 0, 0, 1, 1]",75,512,12
420,2,9.0,12.131324047,"[0, 0, 0, 1, 1]",75,512,12
421,4,9.0,12.237686115999999,"[0, 0, 0, 1, 1]",75,512,12
422,8,9.0,12.346653614000001,"[0, 0, 0, 1, 1]",75,512,12
423,16,9.0,12.452017882,"[0, 0, 0, 1, 1]",75,512,12
424,32,9.0,12.56252534,"[0, 0, 0, 1, 1]",75,512,12
425,64,9.0,12.676626207000002,"[0, 0, 0, 1, 1]",75,512,12
426,128,9.0,12.808952559000002,"[0, 0, 0, 1, 1]",75,512,12
427,256,9.0,13.012201139000002,"[0, 0, 0, 1, 1]",75,512,12
428,512,9.0,13.235334680000001,"[0, 0, 0, 1, 1]",75,512,12
429,0,0.0,13.346103392,"[1, 0, 1, 1, 1]",75,512,13
430,1,8.0,13.346733744000002,"[1, 0, 1, 1, 0]",75,512,13
431,2,8.0,13.454226404,"[1, 0, 1, 1, 0]",75,512,13
432,4,8.0,13.562031554,"[1, 0, 1, 1, 0]",75,512,13
433,8,8.0,13.672379889000002,"[1, 0, 1, 1, 0]",75,512,13
434,16,8.0,13.788904298999999,"[1, 0, 1, 1, 0]",75,512,13
435,32,8.0,13.90483931,"[1, 0, 1, 1, 0]",75,512,13
436,64,8.0,14.035293066000001,"[1, 0, 1, 1, 0]",75,512,13
437,128,8.0,14.174186728999999,"[1, 0, 1, 1, 0]",75,512,13
438,256,8.0,14.345064201,"[1, 0, 1, 1, 0]",75,512,13
439,512,8.0,14.564845473999998,"[1, 0, 1, 1, 0]",75,512,13
440,0,5.0,14.672521825,"[0, 1, 1, 0, 0]",75,512,14
441,1,10.0,14.673913517999999,"[0, 1, 1, 0, 1]",75,512,14
442,2,10.0,14.789890840000002,"[0, 1, 1, 0, 1]",75,512,14
443,4,10.0,14.903506528000001,"[0, 1, 1, 0, 1]",75,512,14
444,8,10.0,15.020713281000003,"[0, 1, 1, 0, 1]",75,512,14
445,16,10.0,15.132879808999999,"[0, 1, 1, 0, 1]",75,512,14
446,32,10.0,15.248783098999997,"[0, 1, 1, 0, 1]",75,512,14
447,64,10.0,15.376731719000002,"[0, 1, 1, 0, 1]",75,512,14
448,128,10.0,15.519091557,"[0, 1, 1, 0, 1]",75,512,14
449,256,10.0,15.692614246999998,"[0, 1, 1, 0, 1]",75,512,14
450,512,10.0,15.931343156999997,"[0, 1, 1, 0, 1]",75,512,14
451,0,0.0,16.044652680000002,"[1, 0, 0, 0, 1]",75,512,15
452,1,1.0,16.045391122,"[1, 0, 0, 0, 0]",75,512,15
453,2,4.0,16.160219865,"[1, 0, 1, 0, 0]",75,512,15
454,4,4.0,16.275956814999997,"[1, 0, 1, 0, 0]",75,512,15
455,8,4.0,16.391376783000002,"[1, 0, 1, 0, 0]",75,512,15
456,16,6.0,16.510388743000004,"[1, 1, 1, 0, 0]",75,512,15
457,32,6.0,16.638156419,"[1, 1, 1, 0, 0]",75,512,15
458,64,6.0,16.766237047999997,"[1, 1, 1, 0, 0]",75,512,15
459,128,6.0,16.910186614999997,"[1, 1, 1, 0, 0]",75,512,15
460,256,6.0,17.086311794,"[1, 1, 1, 0, 0]",75,512,15
461,512,6.0,17.332510986,"[1, 1, 1, 0, 0]",75,512,15
462,0,8.0,17.446510507000003,"[0, 0, 1, 0, 1]",75,512,16
463,1,8.0,17.44718576,"[0, 0, 1, 0, 1]",75,512,16
464,2,10.0,17.562561432,"[0, 1, 1, 0, 1]",75,512,16
465,4,10.0,17.680838249999997,"[0, 1, 1, 0, 1]",75,512,16
466,8,10.0,17.802832452,"[0, 1, 1, 0, 1]",75,512,16
467,16,10.0,17.925683453,"[0, 1, 1, 0, 1]",75,512,16
468,32,10.0,18.0557372,"[0, 1, 1, 0, 1]",75,512,16
469,64,10.0,18.189391532,"[0, 1, 1, 0, 1]",75,512,16
470,128,10.0,18.342239933,"[0, 1, 1, 0, 1]",75,512,16
471,256,10.0,18.531315793999998,"[0, 1, 1, 0, 1]",75,512,16
472,512,10.0,18.783764269,"[0, 1, 1, 0, 1]",75,512,16
473,0,8.0,18.902881893000004,"[1, 0, 1, 1, 0]",75,512,17
474,1,8.0,18.903751308,"[1, 0, 1, 1, 0]",75,512,17
475,2,8.0,19.036323831,"[1, 0, 1, 1, 0]",75,512,17
476,4,8.0,19.157749911,"[1, 0, 1, 1, 0]",75,512,17
477,8,8.0,19.278690797,"[1, 0, 1, 1, 0]",75,512,17
478,16,8.0,19.399904868000004,"[1, 0, 1, 1, 0]",75,512,17
479,32,8.0,19.526657715000002,"[1, 0, 1, 1, 0]",75,512,17
480,64,8.0,19.661132742000003,"[1, 0, 1, 1, 0]",75,512,17
481,128,8.0,19.815036826,"[1, 0, 1, 1, 0]",75,512,17
482,256,8.0,20.005017624999997,"[1, 0, 1, 1, 0]",75,512,17
483,512,8.0,20.271507811000003,"[1, 0, 1, 1, 0]",75,512,17
484,0,0.0,20.397210386,"[0, 0, 1, 1, 1]",75,512,18
485,1,0.0,20.398050207,"[0, 0, 1, 1, 1]",75,512,18
486,2,0.0,20.519317486000002,"[0, 0, 1, 1, 1]",75,512,18
487,4,8.0,20.635876083000003,"[0, 0, 1, 0, 1]",75,512,18
488,8,10.0,20.7579108,"[0, 1, 1, 0, 1]",75,512,18
489,16,10.0,20.882129644,"[0, 1, 1, 0, 1]",75,512,18
490,32,10.0,21.014428790999997,"[0, 1, 1, 0, 1]",75,512,18
491,64,10.0,21.151338088,"[0, 1, 1, 0, 1]",75,512,18
492,128,10.0,21.314259519999997,"[0, 1, 1, 0, 1]",75,512,18
493,256,10.0,21.512102367,"[0, 1, 1, 0, 1]",75,512,18
494,512,10.0,21.78325431,"[0, 1, 1, 0, 1]",75,512,18
495,0,0.0,21.908648623999998,"[1, 0, 0, 1, 1]",75,512,19
496,1,0.0,21.909572413000003,"[1, 0, 0, 1, 1]",75,512,19
497,2,0.0,22.034190475,"[1, 0, 0, 1, 1]",75,512,19
498,4,0.0,22.157663443999997,"[1, 0, 0, 1, 1]",75,512,19
499,8,5.0,22.282942021999997,"[1, 0, 0, 1, 0]",75,512,19
500,16,8.0,22.41126614,"[1, 0, 1, 1, 0]",75,512,19
501,32,8.0,22.550798834000002,"[1, 0, 1, 1, 0]",75,512,19
502,64,8.0,22.697812592000002,"[1, 0, 1, 1, 0]",75,512,19
503,128,8.0,22.877022796000002,"[1, 0, 1, 1, 0]",75,512,19
504,256,8.0,23.082264473,"[1, 0, 1, 1, 0]",75,512,19
505,512,8.0,23.367250645000002,"[1, 0, 1, 1, 0]",75,512,19
506,0,1.0,23.489374180000002,"[1, 0, 0, 0, 0]",75,512,20
507,1,1.0,23.490137574,"[1, 0, 0, 0, 0]",75,512,20
508,2,3.0,23.617254673,"[1, 1, 0, 0, 0]",75,512,20
509,4,6.0,23.740853204999997,"[1, 1, 1, 0, 0]",75,512,20
510,8,6.0,23.870951639999998,"[1, 1, 1, 0, 0]",75,512,20
511,16,6.0,24.000941477,"[1, 1, 1, 0, 0]",75,512,20
512,32,6.0,24.133450659999998,"[1, 1, 1, 0, 0]",75,512,20
513,64,6.0,24.280541625999998,"[1, 1, 1, 0, 0]",75,512,20
514,128,6.0,24.455112609,"[1, 1, 1, 0, 0]",75,512,20
515,256,6.0,24.664807018999998,"[1, 1, 1, 0, 0]",75,512,20
516,512,6.0,24.960771386999998,"[1, 1, 1, 0, 0]",75,512,20
517,0,8.0,25.093704069,"[1, 0, 1, 1, 0]",75,512,21
518,1,8.0,25.094699066999997,"[1, 0, 1, 1, 0]",75,512,21
519,2,8.0,25.236264919000003,"[1, 0, 1, 1, 0]",75,512,21
520,4,8.0,25.36764258,"[1, 0, 1, 1, 0]",75,512,21
521,8,8.0,25.495886807,"[1, 0, 1, 1, 0]",75,512,21
522,16,8.0,25.628547881,"[1, 0, 1, 1, 0]",75,512,21
523,32,8.0,25.766785279,"[1, 0, 1, 1, 0]",75,512,21
524,64,8.0,25.919848194,"[1, 0, 1, 1, 0]",75,512,21
525,128,8.0,26.089336553,"[1, 0, 1, 1, 0]",75,512,21
526,256,8.0,26.305516285,"[1, 0, 1, 1, 0]",75,512,21
527,512,8.0,26.601109980999997,"[1, 0, 1, 1, 0]",75,512,21
528,0,3.0,26.729171840000003,"[0, 0, 1, 0, 0]",75,512,22
529,1,8.0,26.730085297,"[0, 0, 1, 0, 1]",75,512,22
530,2,10.0,26.860880808,"[0, 1, 1, 0, 1]",75,512,22
531,4,10.0,26.990035177,"[0, 1, 1, 0, 1]",75,512,22
532,8,10.0,27.121976053999997,"[0, 1, 1, 0, 1]",75,512,22
533,16,10.0,27.259079557000003,"[0, 1, 1, 0, 1]",75,512,22
534,32,10.0,27.403919022999997,"[0, 1, 1, 0, 1]",75,512,22
535,64,10.0,27.562437948,"[0, 1, 1, 0, 1]",75,512,22
536,128,10.0,27.744377293000003,"[0, 1, 1, 0, 1]",75,512,22
537,256,10.0,27.968642392000003,"[0, 1, 1, 0, 1]",75,512,22
538,512,10.0,28.281709464,"[0, 1, 1, 0, 1]",75,512,22
539,0,8.0,28.417632508,"[0, 0, 1, 0, 1]",75,512,23
540,1,10.0,28.418541504,"[0, 1, 1, 0, 1]",75,512,23
541,2,10.0,28.553070021,"[0, 1, 1, 0, 1]",75,512,23
542,4,10.0,28.686092106,"[0, 1, 1, 0, 1]",75,512,23
543,8,10.0,28.826296724,"[0, 1, 1, 0, 1]",75,512,23
544,16,10.0,28.966465177,"[0, 1, 1, 0, 1]",75,512,23
545,32,10.0,29.113993074000003,"[0, 1, 1, 0, 1]",75,512,23
546,64,10.0,29.271385364,"[0, 1, 1, 0, 1]",75,512,23
547,128,10.0,29.451898879,"[0, 1, 1, 0, 1]",75,512,23
548,256,10.0,29.685234584000003,"[0, 1, 1, 0, 1]",75,512,23
549,512,10.0,30.014256674,"[0, 1, 1, 0, 1]",75,512,23
550,0,0.0,30.149617121000002,"[1, 0, 0, 0, 1]",75,512,24
551,1,0.0,30.150508086,"[1, 0, 0, 0, 1]",75,512,24
552,2,0.0,30.283935453999998,"[1, 0, 0, 0, 1]",75,512,24
553,4,3.0,30.426047428,"[1, 1, 0, 0, 0]",75,512,24
554,8,6.0,30.565824087,"[1, 1, 1, 0, 0]",75,512,24
555,16,6.0,30.711033359,"[1, 1, 1, 0, 0]",75,512,24
556,32,6.0,30.863735643000002,"[1, 1, 1, 0, 0]",75,512,24
557,64,6.0,31.026224435,"[1, 1, 1, 0, 0]",75,512,24
558,128,6.0,31.213996355000003,"[1, 1, 1, 0, 0]",75,512,24
559,256,6.0,31.454732263999997,"[1, 1, 1, 0, 0]",75,512,24
560,512,6.0,31.798077244999998,"[1, 1, 1, 0, 0]",75,512,24
561,0,8.0,31.942172402999997,"[1, 0, 1, 1, 0]",75,512,25
562,1,8.0,31.944052464,"[1, 0, 1, 1, 0]",75,512,25
563,2,8.0,32.091195150000004,"[1, 0, 1, 1, 0]",75,512,25
564,4,8.0,32.244794723,"[1, 0, 1, 1, 0]",75,512,25
565,8,8.0,32.39953984,"[1, 0, 1, 1, 0]",75,512,25
566,16,8.0,32.54755046699999,"[1, 0, 1, 1, 0]",75,512,25
567,32,8.0,32.707110309,"[1, 0, 1, 1, 0]",75,512,25
568,64,8.0,32.879149315999996,"[1, 0, 1, 1, 0]",75,512,25
569,128,8.0,33.078821968,"[1, 0, 1, 1, 0]",75,512,25
570,256,8.0,33.328871535000005,"[1, 0, 1, 1, 0]",75,512,25
571,512,8.0,33.677270353,"[1, 0, 1, 1, 0]",75,512,25
572,0,7.0,33.820568108,"[0, 1, 0, 0, 1]",75,512,26
573,1,7.0,33.821588299,"[0, 1, 0, 0, 1]",75,512,26
574,2,7.0,33.965468086,"[0, 1, 0, 0, 1]",75,512,26
575,4,7.0,34.11038585599999,"[0, 1, 0, 0, 1]",75,512,26
576,8,7.0,34.260172704,"[0, 1, 0, 0, 1]",75,512,26
577,16,10.0,34.412867925,"[0, 1, 1, 0, 1]",75,512,26
578,32,10.0,34.572905428,"[0, 1, 1, 0, 1]",75,512,26
579,64,10.0,34.742904065999994,"[0, 1, 1, 0, 1]",75,512,26
580,128,10.0,34.950520651999994,"[0, 1, 1, 0, 1]",75,512,26
581,256,10.0,35.246637401,"[0, 1, 1, 0, 1]",75,512,26
582,512,10.0,35.601415282000005,"[0, 1, 1, 0, 1]",75,512,26
583,0,0.0,35.746675937000006,"[1, 1, 0, 0, 1]",75,512,27
584,1,0.0,35.747733505,"[1, 1, 0, 0, 1]",75,512,27
585,2,0.0,35.892127332,"[1, 1, 0, 0, 1]",75,512,27
586,4,3.0,36.039050235000005,"[1, 1, 0, 0, 0]",75,512,27
587,8,3.0,36.184877896,"[1, 1, 0, 0, 0]",75,512,27
588,16,6.0,36.339741067000006,"[1, 1, 1, 0, 0]",75,512,27
589,32,6.0,36.50894676,"[1, 1, 1, 0, 0]",75,512,27
590,64,6.0,36.683212118,"[1, 1, 1, 0, 0]",75,512,27
591,128,6.0,36.879086273,"[1, 1, 1, 0, 0]",75,512,27
592,256,6.0,37.12961088,"[1, 1, 1, 0, 0]",75,512,27
593,512,6.0,37.493713364,"[1, 1, 1, 0, 0]",75,512,27
594,0,9.0,37.635144002000004,"[0, 0, 0, 1, 1]",75,512,28
595,1,9.0,37.636398408000005,"[0, 0, 0, 1, 1]",75,512,28
596,2,9.0,37.781549494000004,"[0, 0, 0, 1, 1]",75,512,28
597,4,9.0,37.933725652999996,"[0, 0, 0, 1, 1]",75,512,28
598,8,9.0,38.089609854,"[0, 0, 0, 1, 1]",75,512,28
599,16,9.0,38.240616372000005,"[0, 0, 0, 1, 1]",75,512,28
600,32,9.0,38.410758458000004,"[0, 0, 0, 1, 1]",75,512,28
601,64,9.0,38.585635673,"[0, 0, 0, 1, 1]",75,512,28
602,128,9.0,38.79046747700001,"[0, 0, 0, 1, 1]",75,512,28
603,256,9.0,39.056078662000004,"[0, 0, 0, 1, 1]",75,512,28
604,512,9.0,39.43922397,"[0, 0, 0, 1, 1]",75,512,28
605,0,0.0,39.594053323,"[1, 0, 0, 0, 1]",75,512,29
606,1,0.0,39.595374195999995,"[1, 0, 0, 0, 1]",75,512,29
607,2,0.0,39.751635488000005,"[1, 0, 0, 0, 1]",75,512,29
608,4,9.0,39.905334902999996,"[0, 0, 0, 1, 1]",75,512,29
609,8,9.0,40.090862984,"[0, 0, 0, 1, 1]",75,512,29
610,16,9.0,40.280349900999994,"[0, 0, 0, 1, 1]",75,512,29
611,32,9.0,40.46391684700001,"[0, 0, 0, 1, 1]",75,512,29
612,64,9.0,40.66918539700001,"[0, 0, 0, 1, 1]",75,512,29
613,128,9.0,40.887981327000006,"[0, 0, 0, 1, 1]",75,512,29
614,256,9.0,41.17607400200001,"[0, 0, 0, 1, 1]",75,512,29
615,512,9.0,41.590356076000006,"[0, 0, 0, 1, 1]",75,512,29
616,0,0.0,41.754068968,"[1, 1, 0, 1, 1]",75,512,30
617,1,0.0,41.75554036,"[1, 1, 0, 1, 1]",75,512,30
618,2,7.0,41.95389446,"[1, 1, 0, 1, 0]",75,512,30
619,4,7.0,42.132217233999995,"[1, 1, 0, 1, 0]",75,512,30
620,8,7.0,42.316519555,"[1, 1, 0, 1, 0]",75,512,30
621,16,7.0,42.485250814,"[1, 1, 0, 1, 0]",75,512,30
622,32,7.0,42.649262664999995,"[1, 1, 0, 1, 0]",75,512,30
623,64,7.0,42.825127654,"[1, 1, 0, 1, 0]",75,512,30
624,128,7.0,43.035488486999995,"[1, 1, 0, 1, 0]",75,512,30
625,256,7.0,43.300993515,"[1, 1, 0, 1, 0]",75,512,30
626,512,7.0,43.693584457,"[1, 1, 0, 1, 0]",75,512,30
627,0,7.0,43.848007075,"[0, 0, 1, 1, 0]",75,512,31
628,1,9.0,43.849187181999994,"[0, 1, 1, 1, 0]",75,512,31
629,2,9.0,44.001489328999995,"[0, 1, 1, 1, 0]",75,512,31
630,4,9.0,44.176615969,"[0, 1, 1, 1, 0]",75,512,31
631,8,9.0,44.346450577,"[0, 1, 1, 1, 0]",75,512,31
632,16,9.0,44.512670485,"[0, 1, 1, 1, 0]",75,512,31
633,32,9.0,44.683506511999994,"[0, 1, 1, 1, 0]",75,512,31
634,64,9.0,44.875772892,"[0, 1, 1, 1, 0]",75,512,31
635,128,9.0,45.09240475199999,"[0, 1, 1, 1, 0]",75,512,31
636,256,9.0,45.377257093,"[0, 1, 1, 1, 0]",75,512,31
637,512,9.0,45.782975768,"[0, 1, 1, 1, 0]",75,512,31
638,0,8.0,45.940353469,"[0, 0, 1, 0, 1]",75,512,32
639,1,8.0,45.941532159999994,"[0, 0, 1, 0, 1]",75,512,32
640,2,8.0,46.10231772,"[0, 0, 1, 0, 1]",75,512,32
641,4,8.0,46.26222932100001,"[0, 0, 1, 0, 1]",75,512,32
642,8,10.0,46.423025018999994,"[0, 1, 1, 0, 1]",75,512,32
643,16,10.0,46.594885445,"[0, 1, 1, 0, 1]",75,512,32
644,32,10.0,46.777010669000006,"[0, 1, 1, 0, 1]",75,512,32
645,64,10.0,46.969437858000006,"[0, 1, 1, 0, 1]",75,512,32
646,128,10.0,47.19341883700001,"[0, 1, 1, 0, 1]",75,512,32
647,256,10.0,47.48215204200001,"[0, 1, 1, 0, 1]",75,512,32
648,512,10.0,47.90187397,"[0, 1, 1, 0, 1]",75,512,32
649,0,6.0,48.068641963000005,"[0, 1, 0, 1, 0]",75,512,33
650,1,6.0,48.069826555000006,"[0, 1, 0, 1, 0]",75,512,33
651,2,6.0,48.228956169,"[0, 1, 0, 1, 0]",75,512,33
652,4,6.0,48.435095566,"[0, 1, 0, 1, 0]",75,512,33
653,8,9.0,48.604801236,"[0, 1, 1, 1, 0]",75,512,33
654,16,9.0,48.776685603000004,"[0, 1, 1, 1, 0]",75,512,33
655,32,9.0,48.95588216600001,"[0, 1, 1, 1, 0]",75,512,33
656,64,9.0,49.151038877000005,"[0, 1, 1, 1, 0]",75,512,33
657,128,9.0,49.386350910000004,"[0, 1, 1, 1, 0]",75,512,33
658,256,9.0,49.68708966,"[0, 1, 1, 1, 0]",75,512,33
659,512,9.0,50.126001153000004,"[0, 1, 1, 1, 0]",75,512,33
660,0,0.0,50.29181740600001,"[0, 0, 1, 1, 1]",75,512,34
661,1,0.0,50.293043379,"[0, 0, 1, 1, 1]",75,512,34
662,2,9.0,50.459393797000004,"[0, 0, 0, 1, 1]",75,512,34
663,4,9.0,50.62181463600001,"[0, 0, 0, 1, 1]",75,512,34
664,8,9.0,50.78373394100001,"[0, 0, 0, 1, 1]",75,512,34
665,16,9.0,50.961566168000004,"[0, 0, 0, 1, 1]",75,512,34
666,32,9.0,51.143941759,"[0, 0, 0, 1, 1]",75,512,34
667,64,9.0,51.342074047,"[0, 0, 0, 1, 1]",75,512,34
668,128,9.0,51.58004897800001,"[0, 0, 0, 1, 1]",75,512,34
669,256,9.0,51.886836722,"[0, 0, 0, 1, 1]",75,512,34
670,512,9.0,52.34382333800001,"[0, 0, 0, 1, 1]",75,512,34
671,0,0.0,52.515275664,"[0, 0, 1, 1, 1]",75,512,35
672,1,0.0,52.516541121,"[0, 0, 1, 1, 1]",75,512,35
673,2,0.0,52.70071219100001,"[0, 0, 1, 1, 1]",75,512,35
674,4,8.0,52.874329367,"[0, 0, 1, 0, 1]",75,512,35
675,8,10.0,53.050443087000005,"[0, 1, 1, 0, 1]",75,512,35
676,16,10.0,53.237924373,"[0, 1, 1, 0, 1]",75,512,35
677,32,10.0,53.4567948,"[0, 1, 1, 0, 1]",75,512,35
678,64,10.0,53.676450079000006,"[0, 1, 1, 0, 1]",75,512,35
679,128,10.0,53.92413444,"[0, 1, 1, 0, 1]",75,512,35
680,256,10.0,54.230118936,"[0, 1, 1, 0, 1]",75,512,35
681,512,10.0,54.678260687000005,"[0, 1, 1, 0, 1]",75,512,35
682,0,0.0,54.844512468000005,"[1, 1, 1, 1, 1]",75,512,36
683,1,0.0,54.845762169,"[1, 1, 1, 1, 1]",75,512,36
684,2,0.0,55.017027508,"[1, 1, 1, 1, 1]",75,512,36
685,4,0.0,55.18638254,"[1, 1, 1, 1, 1]",75,512,36
686,8,0.0,55.365169694,"[1, 1, 1, 1, 1]",75,512,36
687,16,0.0,55.545839626,"[1, 1, 1, 1, 1]",75,512,36
688,32,0.0,55.72802105700001,"[1, 1, 1, 1, 1]",75,512,36
689,64,0.0,55.93201819000001,"[1, 1, 1, 1, 1]",75,512,36
690,128,0.0,56.170185946000004,"[1, 1, 1, 1, 1]",75,512,36
691,256,0.0,56.48041971100001,"[1, 1, 1, 1, 1]",75,512,36
692,512,0.0,56.930974805000005,"[1, 1, 1, 1, 1]",75,512,36
693,0,3.0,57.100567416000004,"[0, 0, 1, 0, 0]",75,512,37
694,1,5.0,57.10189191900001,"[0, 1, 1, 0, 0]",75,512,37
695,2,10.0,57.270597056,"[0, 1, 1, 0, 1]",75,512,37
696,4,10.0,57.44191538300001,"[0, 1, 1, 0, 1]",75,512,37
697,8,10.0,57.61589563300001,"[0, 1, 1, 0, 1]",75,512,37
698,16,10.0,57.79197983500001,"[0, 1, 1, 0, 1]",75,512,37
699,32,10.0,57.976103279,"[0, 1, 1, 0, 1]",75,512,37
700,64,10.0,58.185125574,"[0, 1, 1, 0, 1]",75,512,37
701,128,10.0,58.428680588000006,"[0, 1, 1, 0, 1]",75,512,37
702,256,10.0,58.741841675,"[0, 1, 1, 0, 1]",75,512,37
703,512,10.0,59.212473512,"[0, 1, 1, 0, 1]",75,512,37
704,0,4.0,59.39145829900001,"[0, 0, 0, 1, 0]",75,512,38
705,1,4.0,59.39279642700001,"[0, 0, 0, 1, 0]",75,512,38
706,2,7.0,59.56672892600001,"[0, 0, 1, 1, 0]",75,512,38
707,4,8.0,59.743518378000005,"[1, 0, 1, 1, 0]",75,512,38
708,8,8.0,59.925512164,"[1, 0, 1, 1, 0]",75,512,38
709,16,8.0,60.12073555500001,"[1, 0, 1, 1, 0]",75,512,38
710,32,8.0,60.324058294,"[1, 0, 1, 1, 0]",75,512,38
711,64,8.0,60.541264035,"[1, 0, 1, 1, 0]",75,512,38
712,128,8.0,60.792999823,"[1, 0, 1, 1, 0]",75,512,38
713,256,8.0,61.115285004,"[1, 0, 1, 1, 0]",75,512,38
714,512,8.0,61.598727835000005,"[1, 0, 1, 1, 0]",75,512,38
715,0,9.0,61.772964884000004,"[0, 0, 0, 1, 1]",75,512,39
716,1,9.0,61.774294997,"[0, 0, 0, 1, 1]",75,512,39
717,2,9.0,61.952421097,"[0, 0, 0, 1, 1]",75,512,39
718,4,9.0,62.150675507,"[0, 0, 0, 1, 1]",75,512,39
719,8,9.0,62.346891095000004,"[0, 0, 0, 1, 1]",75,512,39
720,16,9.0,62.53700409000001,"[0, 0, 0, 1, 1]",75,512,39
721,32,9.0,62.740237417,"[0, 0, 0, 1, 1]",75,512,39
722,64,9.0,62.95972441400001,"[0, 0, 0, 1, 1]",75,512,39
723,128,9.0,63.224475551,"[0, 0, 0, 1, 1]",75,512,39
724,256,9.0,63.601665896,"[0, 0, 0, 1, 1]",75,512,39
725,512,9.0,64.101962356,"[0, 0, 0, 1, 1]",75,512,39
