,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
520,520,0.15167984999999362,10.0,True,200,0.5,512
521,521,0.15768205900002386,10.0,True,200,0.5,512
522,522,0.16363801200003536,10.0,True,200,0.5,512
523,523,0.1699568960000306,10.0,True,200,0.5,512
524,524,0.1758648400000311,10.0,True,200,0.5,512
525,525,0.18158176399998638,10.0,True,200,0.5,512
526,526,0.18740804800000888,10.0,True,200,0.5,512
527,527,0.19319365000001198,10.0,True,200,0.5,512
528,528,0.1989703689999942,10.0,True,200,0.5,512
529,529,0.20513847199998736,10.0,True,200,0.5,512
530,530,0.2110274980000213,10.0,True,200,0.5,512
531,531,0.21711684600001036,10.0,True,200,0.5,512
532,532,0.22333203599998797,10.0,True,200,0.5,512
533,533,0.22913256700002194,10.0,True,200,0.5,512
534,534,0.2350572280000165,10.0,True,200,0.5,512
535,535,0.24836254699999927,10.0,True,200,0.5,512
536,536,0.25434153700001616,10.0,True,200,0.5,512
537,537,0.2601642980000065,10.0,True,200,0.5,512
538,538,0.26587743499999306,10.0,True,200,0.5,512
539,539,0.2716476489999877,10.0,True,200,0.5,512
540,540,0.2773838059999889,10.0,True,200,0.5,512
541,541,0.2830303100000151,10.0,True,200,0.5,512
542,542,0.28865313300002526,10.0,True,200,0.5,512
543,543,0.29425977800002556,10.0,True,200,0.5,512
544,544,0.2998564609999903,10.0,True,200,0.5,512
545,545,0.30545258900002636,10.0,True,200,0.5,512
546,546,0.3111057639999899,10.0,True,200,0.5,512
547,547,0.3171768850000376,10.0,True,200,0.5,512
548,548,0.32275073900001416,10.0,True,200,0.5,512
549,549,0.3283370530000411,10.0,True,200,0.5,512
550,550,0.3341564970000377,10.0,True,200,0.5,512
551,551,0.33989334900002177,10.0,True,200,0.5,512
552,552,0.34558561300002566,10.0,True,200,0.5,512
553,553,0.3513004790000309,10.0,True,200,0.5,512
554,554,0.3574817800000005,10.0,True,200,0.5,512
555,555,0.36356496600001265,10.0,True,200,0.5,512
556,556,0.3694908840000153,10.0,True,200,0.5,512
557,557,0.37544709600001624,10.0,True,200,0.5,512
558,558,0.3811275280000359,10.0,True,200,0.5,512
559,559,0.3870349590000046,10.0,True,200,0.5,512
560,560,0.3927566280000292,10.0,True,200,0.5,512
561,561,0.3984580009999945,10.0,True,200,0.5,512
562,562,0.4042461060000164,10.0,True,200,0.5,512
563,563,0.4100334240000052,10.0,True,200,0.5,512
564,564,0.41580354500001704,10.0,True,200,0.5,512
565,565,0.4216839929999878,10.0,True,200,0.5,512
566,566,0.42755343999999695,10.0,True,200,0.5,512
567,567,0.4401651539999989,10.0,True,200,0.5,512
568,568,0.44600044999998545,10.0,True,200,0.5,512
569,569,0.4518835060000015,10.0,True,200,0.5,512
570,570,0.45849850400003334,10.0,True,200,0.5,512
571,571,0.4643506740000021,10.0,True,200,0.5,512
572,572,0.47020886000001383,10.0,True,200,0.5,512
573,573,0.47596232699999064,10.0,True,200,0.5,512
574,574,0.48167966700003717,10.0,True,200,0.5,512
575,575,0.48737749500003247,10.0,True,200,0.5,512
576,576,0.49297966300002827,10.0,True,200,0.5,512
577,577,0.4985530760000074,10.0,True,200,0.5,512
578,578,0.5043145790000381,10.0,True,200,0.5,512
579,579,0.510509801000012,10.0,True,200,0.5,512
580,580,0.516192143000012,10.0,True,200,0.5,512
581,581,0.52281307100003,10.0,True,200,0.5,512
582,582,0.5289092310000001,10.0,True,200,0.5,512
583,583,0.5352587400000175,10.0,True,200,0.5,512
584,584,0.5419375800000239,10.0,True,200,0.5,512
585,585,0.5478069580000238,10.0,True,200,0.5,512
586,586,0.5536178610000206,10.0,True,200,0.5,512
587,587,0.5609227620000183,10.0,True,200,0.5,512
588,588,0.5675150810000105,10.0,True,200,0.5,512
589,589,0.5738502270000367,10.0,True,200,0.5,512
590,590,0.5796623200000113,10.0,True,200,0.5,512
591,591,0.5855360250000103,10.0,True,200,0.5,512
592,592,0.5915090910000345,10.0,True,200,0.5,512
593,593,0.5974191299999916,10.0,True,200,0.5,512
594,594,0.6033488489999854,10.0,True,200,0.5,512
595,595,0.6092080970000211,10.0,True,200,0.5,512
596,596,0.6152314050000314,10.0,True,200,0.5,512
597,597,0.6212344760000406,10.0,True,200,0.5,512
598,598,0.6270318580000094,10.0,True,200,0.5,512
599,599,0.633001433000004,10.0,True,200,0.5,512
600,600,0.6388530550000269,10.0,True,200,0.5,512
601,601,0.644597804,10.0,True,200,0.5,512
602,602,0.6504649980000181,10.0,True,200,0.5,512
603,603,0.6564109569999914,10.0,True,200,0.5,512
604,604,0.6621740410000143,10.0,True,200,0.5,512
605,605,0.6680297780000046,10.0,True,200,0.5,512
606,606,0.6739572800000246,10.0,True,200,0.5,512
607,607,0.679745128000036,10.0,True,200,0.5,512
608,608,0.6856343460000289,10.0,True,200,0.5,512
609,609,0.6914534410000215,10.0,True,200,0.5,512
610,610,0.6971295509999891,10.0,True,200,0.5,512
611,611,0.7030480540000212,10.0,True,200,0.5,512
612,612,0.7087459370000033,10.0,True,200,0.5,512
613,613,0.7143798150000293,10.0,True,200,0.5,512
614,614,0.7207727219999924,10.0,True,200,0.5,512
615,615,0.7264811389999863,10.0,True,200,0.5,512
616,616,0.732154922999996,10.0,True,200,0.5,512
617,617,0.738410454000018,10.0,True,200,0.5,512
618,618,0.7441905659999861,10.0,True,200,0.5,512
619,619,0.7500948919999928,10.0,True,200,0.5,512
620,620,0.7567020930000012,10.0,True,200,0.5,512
621,621,0.7625880859999938,10.0,True,200,0.5,512
622,622,0.7687574839999911,10.0,True,200,0.5,512
623,623,0.7745640130000311,10.0,True,200,0.5,512
624,624,0.7802441540000018,10.0,True,200,0.5,512
625,625,0.7863064940000299,10.0,True,200,0.5,512
626,626,0.7920099230000233,10.0,True,200,0.5,512
627,627,0.7977247950000219,10.0,True,200,0.5,512
628,628,0.8037567210000134,10.0,True,200,0.5,512
629,629,0.8099007470000288,10.0,True,200,0.5,512
630,630,0.8168973500000334,10.0,True,200,0.5,512
631,631,0.8308890239999869,10.0,True,200,0.5,512
632,632,0.8372751219999941,10.0,True,200,0.5,512
633,633,0.8431106699999873,10.0,True,200,0.5,512
634,634,0.8488355169999977,10.0,True,200,0.5,512
635,635,0.8548957270000415,10.0,True,200,0.5,512
636,636,0.8609843749999868,10.0,True,200,0.5,512
637,637,0.8669072129999904,10.0,True,200,0.5,512
638,638,0.873060205999991,10.0,True,200,0.5,512
639,639,0.8791211760000124,10.0,True,200,0.5,512
640,640,0.8853179910000222,10.0,True,200,0.5,512
641,641,0.8913352939999868,10.0,True,200,0.5,512
642,642,0.8972638490000122,10.0,True,200,0.5,512
643,643,0.9031539499999894,10.0,True,200,0.5,512
644,644,0.909173256000031,10.0,True,200,0.5,512
645,645,0.9152899630000206,10.0,True,200,0.5,512
646,646,0.921386898000037,10.0,True,200,0.5,512
647,647,0.9279985119999878,10.0,True,200,0.5,512
648,648,0.9347920239999894,10.0,True,200,0.5,512
649,649,0.941516890999992,10.0,True,200,0.5,512
650,650,0.9481585999999993,10.0,True,200,0.5,512
651,651,0.9541911470000173,10.0,True,200,0.5,512
652,652,0.9602086980000308,10.0,True,200,0.5,512
653,653,0.9660538240000278,10.0,True,200,0.5,512
654,654,0.9720629600000166,10.0,True,200,0.5,512
655,655,0.9780200449999938,10.0,True,200,0.5,512
656,656,0.983918851999988,10.0,True,200,0.5,512
657,657,0.9900738080000338,10.0,True,200,0.5,512
658,658,0.9960727179999935,10.0,True,200,0.5,512
659,659,1.0020947589999878,10.0,True,200,0.5,512
660,660,1.0082889900000396,10.0,True,200,0.5,512
661,661,1.0157957160000137,10.0,True,200,0.5,512
662,662,1.022304896000037,10.0,True,200,0.5,512
663,663,1.028275452999992,10.0,True,200,0.5,512
664,664,1.0342281850000177,10.0,True,200,0.5,512
665,665,1.0407070329999897,10.0,True,200,0.5,512
666,666,1.046511086999999,10.0,True,200,0.5,512
667,667,1.0528994570000236,10.0,True,200,0.5,512
668,668,1.0593285960000003,10.0,True,200,0.5,512
669,669,1.0677815860000237,10.0,True,200,0.5,512
670,670,1.0745781980000402,10.0,True,200,0.5,512
671,671,1.0818061190000208,10.0,True,200,0.5,512
672,672,1.0891238170000292,10.0,True,200,0.5,512
673,673,1.0966127309999933,10.0,True,200,0.5,512
674,674,1.1035534800000164,10.0,True,200,0.5,512
675,675,1.1103604060000407,10.0,True,200,0.5,512
676,676,1.117572435999989,10.0,True,200,0.5,512
677,677,1.1247195270000248,10.0,True,200,0.5,512
678,678,1.131749468999999,10.0,True,200,0.5,512
679,679,1.138958204000005,10.0,True,200,0.5,512
680,680,1.1456979520000345,10.0,True,200,0.5,512
681,681,1.1526583410000057,10.0,True,200,0.5,512
682,682,1.1593614340000045,10.0,True,200,0.5,512
683,683,1.166005504999987,10.0,True,200,0.5,512
684,684,1.172842951000007,10.0,True,200,0.5,512
685,685,1.1792169999999942,10.0,True,200,0.5,512
686,686,1.185244587999989,10.0,True,200,0.5,512
687,687,1.1915227200000231,10.0,True,200,0.5,512
688,688,1.1980256890000192,10.0,True,200,0.5,512
689,689,1.2041760810000142,10.0,True,200,0.5,512
690,690,1.2100083949999885,10.0,True,200,0.5,512
691,691,1.2157625810000354,10.0,True,200,0.5,512
692,692,1.2218208890000142,10.0,True,200,0.5,512
693,693,1.2277938280000171,10.0,True,200,0.5,512
694,694,1.2336777259999963,10.0,True,200,0.5,512
695,695,1.2395746430000258,10.0,True,200,0.5,512
696,696,1.2453756269999872,10.0,True,200,0.5,512
697,697,1.251310267000008,10.0,True,200,0.5,512
698,698,1.257400429000029,10.0,True,200,0.5,512
699,699,1.2632894660000034,10.0,True,200,0.5,512
700,700,1.2691937420000272,10.0,True,200,0.5,512
701,701,1.2750338179999972,10.0,True,200,0.5,512
702,702,1.2808025150000049,10.0,True,200,0.5,512
703,703,1.2865209619999973,10.0,True,200,0.5,512
704,704,1.2921730920000414,10.0,True,200,0.5,512
705,705,1.2977438720000123,10.0,True,200,0.5,512
706,706,1.303333452000004,10.0,True,200,0.5,512
707,707,1.3090004819999876,10.0,True,200,0.5,512
708,708,1.3151278409999918,10.0,True,200,0.5,512
709,709,1.3211030410000149,10.0,True,200,0.5,512
710,710,1.3267686930000195,10.0,True,200,0.5,512
711,711,1.3323409829999946,10.0,True,200,0.5,512
712,712,1.3379362890000266,10.0,True,200,0.5,512
713,713,1.3435627190000332,10.0,True,200,0.5,512
714,714,1.3491592110000283,10.0,True,200,0.5,512
715,715,1.3547329400000194,10.0,True,200,0.5,512
716,716,1.3604847770000106,10.0,True,200,0.5,512
717,717,1.366083601000014,10.0,True,200,0.5,512
718,718,1.3717545250000285,10.0,True,200,0.5,512
719,719,1.377322730000003,10.0,True,200,0.5,512
720,720,1.3829075940000166,10.0,True,200,0.5,512
721,721,1.3884506750000014,10.0,True,200,0.5,512
722,722,1.3940224039999976,10.0,True,200,0.5,512
723,723,1.399615266000012,10.0,True,200,0.5,512
724,724,1.4052555270000084,10.0,True,200,0.5,512
725,725,1.4108605780000403,10.0,True,200,0.5,512
726,726,1.4165025880000144,10.0,True,200,0.5,512
727,727,1.4222892930000057,10.0,True,200,0.5,512
728,728,1.4278659120000157,10.0,True,200,0.5,512
729,729,1.4334897940000246,10.0,True,200,0.5,512
730,730,1.43913624999999,10.0,True,200,0.5,512
731,731,1.4447273680000308,10.0,True,200,0.5,512
732,732,1.450693981000029,10.0,True,200,0.5,512
733,733,1.4563493570000219,10.0,True,200,0.5,512
734,734,1.4619675440000037,10.0,True,200,0.5,512
735,735,1.4676547400000004,10.0,True,200,0.5,512
736,736,1.4733330710000132,10.0,True,200,0.5,512
737,737,1.4790023940000196,10.0,True,200,0.5,512
738,738,1.4851929410000366,10.0,True,200,0.5,512
739,739,1.49087950400002,10.0,True,200,0.5,512
740,740,1.4965114690000405,10.0,True,200,0.5,512
741,741,1.5021973010000238,10.0,True,200,0.5,512
742,742,1.5079573570000093,10.0,True,200,0.5,512
743,743,1.5137535179999873,10.0,True,200,0.5,512
744,744,1.5198519219999866,10.0,True,200,0.5,512
745,745,1.5255524920000312,10.0,True,200,0.5,512
746,746,1.5311434029999873,10.0,True,200,0.5,512
747,747,1.5367475740000032,10.0,True,200,0.5,512
748,748,1.5423073890000296,10.0,True,200,0.5,512
749,749,1.547953648000032,10.0,True,200,0.5,512
750,750,1.5538388410000152,10.0,True,200,0.5,512
751,751,1.559596579000015,10.0,True,200,0.5,512
752,752,1.5652853619999973,10.0,True,200,0.5,512
753,753,1.5713053090000244,10.0,True,200,0.5,512
754,754,1.5769970970000031,10.0,True,200,0.5,512
755,755,1.5826504210000394,10.0,True,200,0.5,512
756,756,1.5884544390000315,10.0,True,200,0.5,512
757,757,1.5940104219999967,10.0,True,200,0.5,512
758,758,1.5995978930000092,10.0,True,200,0.5,512
759,759,1.6139532930000087,10.0,True,200,0.5,512
760,760,1.62080256400003,10.0,True,200,0.5,512
761,761,1.6270349829999873,10.0,True,200,0.5,512
762,762,1.6328680230000145,10.0,True,200,0.5,512
763,763,1.6385366449999879,10.0,True,200,0.5,512
764,764,1.6442018420000295,10.0,True,200,0.5,512
765,765,1.6498465349999947,10.0,True,200,0.5,512
766,766,1.6554432359999964,10.0,True,200,0.5,512
767,767,1.6619808050000415,10.0,True,200,0.5,512
768,768,1.6679521550000231,10.0,True,200,0.5,512
769,769,1.6742513300000041,10.0,True,200,0.5,512
770,770,1.6814784540000005,10.0,True,200,0.5,512
771,771,1.6874538760000064,10.0,True,200,0.5,512
772,772,1.6933718100000306,10.0,True,200,0.5,512
773,773,1.699224662000006,10.0,True,200,0.5,512
774,774,1.7051900410000371,10.0,True,200,0.5,512
775,775,1.711772719999999,10.0,True,200,0.5,512
776,776,1.7179286780000211,10.0,True,200,0.5,512
777,777,1.7238915419999898,10.0,True,200,0.5,512
778,778,1.7301681210000197,10.0,True,200,0.5,512
779,779,1.7362650090000216,10.0,True,200,0.5,512
780,780,1.7422575500000335,10.0,True,200,0.5,512
781,781,1.7480556010000328,10.0,True,200,0.5,512
782,782,1.7540628300000094,10.0,True,200,0.5,512
783,783,1.7601287980000393,10.0,True,200,0.5,512
784,784,1.766105921000019,10.0,True,200,0.5,512
785,785,1.7719780539999874,10.0,True,200,0.5,512
786,786,1.777854135000041,10.0,True,200,0.5,512
787,787,1.7839116110000077,10.0,True,200,0.5,512
788,788,1.7898713179999959,10.0,True,200,0.5,512
789,789,1.7956028430000401,10.0,True,200,0.5,512
790,790,1.8015837010000268,10.0,True,200,0.5,512
791,791,1.807482283000013,10.0,True,200,0.5,512
792,792,1.8134921920000124,10.0,True,200,0.5,512
793,793,1.8193040620000147,10.0,True,200,0.5,512
794,794,1.8252478730000234,10.0,True,200,0.5,512
795,795,1.8310020690000215,10.0,True,200,0.5,512
796,796,1.8368188640000085,10.0,True,200,0.5,512
797,797,1.8426006400000006,10.0,True,200,0.5,512
798,798,1.848379738999995,10.0,True,200,0.5,512
799,799,1.8542779420000102,10.0,True,200,0.5,512
800,800,1.8606516860000397,10.0,True,200,0.5,512
801,801,1.8665480500000058,10.0,True,200,0.5,512
802,802,1.872627174999991,10.0,True,200,0.5,512
803,803,1.8786902170000417,10.0,True,200,0.5,512
804,804,1.8848717710000074,10.0,True,200,0.5,512
805,805,1.890565219999985,10.0,True,200,0.5,512
806,806,1.8963212490000387,10.0,True,200,0.5,512
807,807,1.9022754549999945,10.0,True,200,0.5,512
808,808,1.907932346999985,10.0,True,200,0.5,512
809,809,1.9135363400000074,10.0,True,200,0.5,512
810,810,1.9193742710000379,10.0,True,200,0.5,512
811,811,1.925339178999991,10.0,True,200,0.5,512
812,812,1.9309590920000232,10.0,True,200,0.5,512
813,813,1.9367930600000136,10.0,True,200,0.5,512
814,814,1.9425235639999983,10.0,True,200,0.5,512
815,815,1.9482047019999982,10.0,True,200,0.5,512
816,816,1.9538646309999876,10.0,True,200,0.5,512
817,817,1.9594747930000267,10.0,True,200,0.5,512
818,818,1.965139951000026,10.0,True,200,0.5,512
819,819,1.9707803100000092,10.0,True,200,0.5,512
820,820,1.9764363870000352,10.0,True,200,0.5,512
821,821,1.9823478000000136,10.0,True,200,0.5,512
822,822,1.9883160610000346,10.0,True,200,0.5,512
823,823,1.9942692150000312,10.0,True,200,0.5,512
824,824,2.000270874000023,10.0,True,200,0.5,512
825,825,2.0061813419999908,10.0,True,200,0.5,512
826,826,2.0122320270000387,10.0,True,200,0.5,512
827,827,2.0180114180000146,10.0,True,200,0.5,512
828,828,2.0239294550000295,10.0,True,200,0.5,512
829,829,2.029707368000004,10.0,True,200,0.5,512
830,830,2.0352657120000117,10.0,True,200,0.5,512
831,831,2.041116824000028,10.0,True,200,0.5,512
832,832,2.0471300959999894,10.0,True,200,0.5,512
833,833,2.053031315999988,10.0,True,200,0.5,512
834,834,2.05872236700003,10.0,True,200,0.5,512
835,835,2.0645768740000108,10.0,True,200,0.5,512
836,836,2.070942826000021,10.0,True,200,0.5,512
837,837,2.0770302770000058,10.0,True,200,0.5,512
838,838,2.083040876000041,10.0,True,200,0.5,512
839,839,2.0887744370000405,10.0,True,200,0.5,512
840,840,2.094541093000032,10.0,True,200,0.5,512
841,841,2.100411586000007,10.0,True,200,0.5,512
842,842,2.1061301830000048,10.0,True,200,0.5,512
843,843,2.112073361,10.0,True,200,0.5,512
844,844,2.117840989000001,10.0,True,200,0.5,512
845,845,2.123732741000026,10.0,True,200,0.5,512
846,846,2.1294773029999874,10.0,True,200,0.5,512
847,847,2.1352287629999864,10.0,True,200,0.5,512
848,848,2.141044029999989,10.0,True,200,0.5,512
849,849,2.1466525090000346,10.0,True,200,0.5,512
850,850,2.1526144690000137,10.0,True,200,0.5,512
851,851,2.158471579000036,10.0,True,200,0.5,512
852,852,2.1643710120000037,10.0,True,200,0.5,512
853,853,2.1699839340000153,10.0,True,200,0.5,512
854,854,2.176158914000041,10.0,True,200,0.5,512
855,855,2.182991716999993,10.0,True,200,0.5,512
856,856,2.189169803000027,10.0,True,200,0.5,512
857,857,2.195142340000018,10.0,True,200,0.5,512
858,858,2.20091635,10.0,True,200,0.5,512
859,859,2.2069359889999873,10.0,True,200,0.5,512
860,860,2.212736052000025,10.0,True,200,0.5,512
861,861,2.2185149510000315,10.0,True,200,0.5,512
862,862,2.224282603000006,10.0,True,200,0.5,512
863,863,2.2302987150000035,10.0,True,200,0.5,512
864,864,2.2363559920000284,10.0,True,200,0.5,512
865,865,2.2420704369999953,10.0,True,200,0.5,512
866,866,2.2477186909999887,10.0,True,200,0.5,512
867,867,2.2535381609999945,10.0,True,200,0.5,512
868,868,2.259414358000015,10.0,True,200,0.5,512
869,869,2.2651211180000246,10.0,True,200,0.5,512
870,870,2.2709969040000146,10.0,True,200,0.5,512
871,871,2.276730504999989,10.0,True,200,0.5,512
872,872,2.282295664000003,10.0,True,200,0.5,512
873,873,2.2881658300000254,10.0,True,200,0.5,512
874,874,2.294259242999999,10.0,True,200,0.5,512
875,875,2.300300873000026,10.0,True,200,0.5,512
876,876,2.306025324000018,10.0,True,200,0.5,512
877,877,2.312089972000024,10.0,True,200,0.5,512
878,878,2.318395535000036,10.0,True,200,0.5,512
879,879,2.3246805560000325,10.0,True,200,0.5,512
880,880,2.33049368799999,10.0,True,200,0.5,512
881,881,2.3362139000000184,10.0,True,200,0.5,512
882,882,2.341982796000025,10.0,True,200,0.5,512
883,883,2.347762448000026,10.0,True,200,0.5,512
884,884,2.35345141800002,10.0,True,200,0.5,512
885,885,2.359138468000026,10.0,True,200,0.5,512
886,886,2.3650540390000288,10.0,True,200,0.5,512
887,887,2.3708149710000157,10.0,True,200,0.5,512
888,888,2.3764560900000333,10.0,True,200,0.5,512
889,889,2.3823186440000086,10.0,True,200,0.5,512
890,890,2.3882251850000102,10.0,True,200,0.5,512
891,891,2.393932318999987,10.0,True,200,0.5,512
892,892,2.400014777000024,10.0,True,200,0.5,512
893,893,2.4061290430000213,10.0,True,200,0.5,512
894,894,2.412296077999997,10.0,True,200,0.5,512
895,895,2.4185557210000184,10.0,True,200,0.5,512
896,896,2.424761547000003,10.0,True,200,0.5,512
897,897,2.4306318630000305,10.0,True,200,0.5,512
898,898,2.4365093790000287,10.0,True,200,0.5,512
899,899,2.442657407000013,10.0,True,200,0.5,512
900,900,2.4484737559999985,10.0,True,200,0.5,512
901,901,2.454803855000023,10.0,True,200,0.5,512
902,902,2.461025462000009,10.0,True,200,0.5,512
903,903,2.466886976000012,10.0,True,200,0.5,512
904,904,2.4730008559999987,10.0,True,200,0.5,512
905,905,2.4789934550000225,10.0,True,200,0.5,512
906,906,2.485032084000011,10.0,True,200,0.5,512
907,907,2.4910405919999903,10.0,True,200,0.5,512
908,908,2.496900389000018,10.0,True,200,0.5,512
909,909,2.503058870000018,10.0,True,200,0.5,512
910,910,2.5090280960000086,10.0,True,200,0.5,512
911,911,2.515035694000005,10.0,True,200,0.5,512
912,912,2.5209992650000004,10.0,True,200,0.5,512
913,913,2.5268265270000256,10.0,True,200,0.5,512
914,914,2.5326447030000168,10.0,True,200,0.5,512
915,915,2.5385505309999985,10.0,True,200,0.5,512
916,916,2.544369113000016,10.0,True,200,0.5,512
917,917,2.550232653000023,10.0,True,200,0.5,512
918,918,2.5560836509999945,10.0,True,200,0.5,512
919,919,2.562073390000023,10.0,True,200,0.5,512
920,920,2.5680166110000187,10.0,True,200,0.5,512
921,921,2.5739938359999996,10.0,True,200,0.5,512
922,922,2.579884101999994,10.0,True,200,0.5,512
923,923,2.5858986190000337,10.0,True,200,0.5,512
924,924,2.5917192290000344,10.0,True,200,0.5,512
925,925,2.5976116820000357,10.0,True,200,0.5,512
926,926,2.6036823630000185,10.0,True,200,0.5,512
927,927,2.610305598000025,10.0,True,200,0.5,512
928,928,2.6165371960000243,10.0,True,200,0.5,512
929,929,2.6238624690000165,10.0,True,200,0.5,512
930,930,2.6303907340000023,10.0,True,200,0.5,512
931,931,2.636593719000018,10.0,True,200,0.5,512
932,932,2.642613640000036,10.0,True,200,0.5,512
933,933,2.648336749000009,10.0,True,200,0.5,512
934,934,2.654341523000028,10.0,True,200,0.5,512
935,935,2.6614044579999927,10.0,True,200,0.5,512
936,936,2.667921156000034,10.0,True,200,0.5,512
937,937,2.6743110350000165,10.0,True,200,0.5,512
938,938,2.6808569710000256,10.0,True,200,0.5,512
939,939,2.686690365000004,10.0,True,200,0.5,512
940,940,2.6924510890000306,10.0,True,200,0.5,512
941,941,2.6982932820000087,10.0,True,200,0.5,512
942,942,2.7040514370000324,10.0,True,200,0.5,512
943,943,2.7099411629999963,10.0,True,200,0.5,512
944,944,2.715859969999997,10.0,True,200,0.5,512
945,945,2.7219231540000237,10.0,True,200,0.5,512
946,946,2.727909500999999,10.0,True,200,0.5,512
947,947,2.7339311430000066,10.0,True,200,0.5,512
948,948,2.740028184000039,10.0,True,200,0.5,512
949,949,2.7460334300000113,10.0,True,200,0.5,512
950,950,2.7520532359999947,10.0,True,200,0.5,512
951,951,2.758226637000007,10.0,True,200,0.5,512
952,952,2.764063661000023,10.0,True,200,0.5,512
953,953,2.7700055580000367,10.0,True,200,0.5,512
954,954,2.776047688999995,10.0,True,200,0.5,512
955,955,2.7819148560000144,10.0,True,200,0.5,512
956,956,2.7880234700000415,10.0,True,200,0.5,512
957,957,2.7938637409999956,10.0,True,200,0.5,512
958,958,2.79958545300002,10.0,True,200,0.5,512
959,959,2.805955826999991,10.0,True,200,0.5,512
960,960,2.812215503999994,10.0,True,200,0.5,512
961,961,2.8193127829999867,10.0,True,200,0.5,512
962,962,2.8256720919999907,10.0,True,200,0.5,512
963,963,2.831442423999988,10.0,True,200,0.5,512
964,964,2.8381296009999915,10.0,True,200,0.5,512
965,965,2.8454145850000145,10.0,True,200,0.5,512
966,966,2.8521607690000224,10.0,True,200,0.5,512
967,967,2.860360899999989,10.0,True,200,0.5,512
968,968,2.867134409000016,10.0,True,200,0.5,512
969,969,2.8734113380000394,10.0,True,200,0.5,512
970,970,2.8793440520000217,10.0,True,200,0.5,512
971,971,2.8855612810000366,10.0,True,200,0.5,512
972,972,2.891707709000002,10.0,True,200,0.5,512
973,973,2.8976591660000395,10.0,True,200,0.5,512
974,974,2.903872507000017,10.0,True,200,0.5,512
975,975,2.9099830010000005,10.0,True,200,0.5,512
976,976,2.916005315999996,10.0,True,200,0.5,512
977,977,2.9221016800000257,10.0,True,200,0.5,512
978,978,2.92793081100001,10.0,True,200,0.5,512
979,979,2.933840478000036,10.0,True,200,0.5,512
980,980,2.940002471000014,10.0,True,200,0.5,512
981,981,2.9460005060000185,10.0,True,200,0.5,512
982,982,2.9519002659999956,10.0,True,200,0.5,512
983,983,2.9579771479999977,10.0,True,200,0.5,512
984,984,2.9640180270000087,10.0,True,200,0.5,512
985,985,2.9702564639999878,10.0,True,200,0.5,512
986,986,2.9760862560000305,10.0,True,200,0.5,512
987,987,2.982092071000011,10.0,True,200,0.5,512
988,988,2.988317981000023,10.0,True,200,0.5,512
989,989,2.9943978790000187,10.0,True,200,0.5,512
990,990,3.0005595530000164,10.0,True,200,0.5,512
991,991,3.0066050500000188,10.0,True,200,0.5,512
992,992,3.012696962000007,10.0,True,200,0.5,512
993,993,3.0188081950000196,10.0,True,200,0.5,512
994,994,3.024906882000039,10.0,True,200,0.5,512
995,995,3.03078436200002,10.0,True,200,0.5,512
996,996,3.0367716430000087,10.0,True,200,0.5,512
997,997,3.042717658000015,10.0,True,200,0.5,512
998,998,3.048695983000016,10.0,True,200,0.5,512
999,999,3.0549047069999915,10.0,True,200,0.5,512
1000,1000,3.0608745210000166,10.0,True,200,0.5,512
1001,1001,3.0671284640000067,10.0,True,200,0.5,512
1002,1002,3.0730836590000195,10.0,True,200,0.75,512
1003,1003,3.079000258999997,10.0,True,200,0.75,512
1004,1004,0.006804366999972444,10.0,True,200,0.75,512
1005,1005,0.013309032999984538,10.0,True,200,0.75,512
1006,1006,0.029458338999972966,10.0,True,200,0.75,512
1007,1007,0.04551769799996919,10.0,True,200,0.75,512
1008,1008,0.05148996099995884,10.0,True,200,0.75,512
1009,1009,0.06748282600000266,10.0,True,200,0.75,512
1010,1010,0.07372720499995467,10.0,True,200,0.75,512
1011,1011,0.08043949599999678,10.0,True,200,0.75,512
1012,1012,0.08723835499995403,10.0,True,200,0.75,512
1013,1013,0.10365938699999333,10.0,True,200,0.75,512
1014,1014,0.10976485499998034,10.0,True,200,0.75,512
1015,1015,0.11592271899996831,10.0,True,200,0.75,512
1016,1016,0.1221456559999865,10.0,True,200,0.75,512
1017,1017,0.12819388699995216,10.0,True,200,0.75,512
1018,1018,0.13436235399996121,10.0,True,200,0.75,512
1019,1019,0.14053088699995442,10.0,True,200,0.75,512
1020,1020,0.14654446399998733,10.0,True,200,0.75,512
1021,1021,0.16319574999999986,10.0,True,200,0.75,512
1022,1022,0.1693566369999644,10.0,True,200,0.75,512
1023,1023,0.1756034569999656,10.0,True,200,0.75,512
1024,1024,0.18177548799997112,10.0,True,200,0.75,512
1025,1025,0.18776666700000533,10.0,True,200,0.75,512
1026,1026,0.19386905799996157,10.0,True,200,0.75,512
1027,1027,0.19992862699996294,10.0,True,200,0.75,512
1028,1028,0.20635072799996124,10.0,True,200,0.75,512
1029,1029,0.21241143899999315,10.0,True,200,0.75,512
1030,1030,0.21848538000000417,10.0,True,200,0.75,512
1031,1031,0.22501616299996385,10.0,True,200,0.75,512
1032,1032,0.23233343499998682,10.0,True,200,0.75,512
1033,1033,0.23850806199999397,10.0,True,200,0.75,512
1034,1034,0.2443925629999626,10.0,True,200,0.75,512
1035,1035,0.25015048599999545,10.0,True,200,0.75,512
1036,1036,0.25600236299999324,10.0,True,200,0.75,512
1037,1037,0.27268194399999857,10.0,True,200,0.75,512
1038,1038,0.2799421290000055,10.0,True,200,0.75,512
