,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
358,32,0.0,5.415828126000001,"[0, 1, 1, 0, 1]",75,512,6
359,64,0.0,5.508518442,"[0, 1, 1, 0, 1]",75,512,6
360,128,0.0,5.613315833999998,"[0, 1, 1, 0, 1]",75,512,6
361,256,0.0,5.731484330000001,"[0, 1, 1, 0, 1]",75,512,6
362,512,0.0,5.880433291999999,"[0, 1, 1, 0, 1]",75,512,6
363,0,3.0,5.971330636999998,"[0, 1, 1, 1, 0]",75,512,7
364,1,3.0,5.971762533,"[0, 1, 1, 1, 0]",75,512,7
365,2,3.0,6.064027064999998,"[0, 1, 1, 1, 0]",75,512,7
366,4,3.0,6.15279851,"[0, 1, 1, 1, 0]",75,512,7
367,8,3.0,6.242236833,"[0, 1, 1, 1, 0]",75,512,7
368,16,3.0,6.332567459,"[0, 1, 1, 1, 0]",75,512,7
369,32,0.0,6.428319702,"[0, 1, 1, 0, 1]",75,512,7
370,64,0.0,6.536786837999998,"[0, 1, 1, 0, 1]",75,512,7
371,128,0.0,6.679450801999998,"[0, 1, 1, 0, 1]",75,512,7
372,256,0.0,6.834421713999998,"[0, 1, 1, 0, 1]",75,512,7
373,512,0.0,7.008030325,"[0, 1, 1, 0, 1]",75,512,7
374,0,3.0,7.118758005,"[1, 0, 1, 0, 1]",75,512,8
375,1,3.0,7.119230412,"[1, 0, 1, 0, 1]",75,512,8
376,2,3.0,7.217507037000001,"[1, 0, 1, 0, 1]",75,512,8
377,4,2.0,7.3088941389999995,"[0, 0, 1, 0, 1]",75,512,8
378,8,2.0,7.403069076999998,"[0, 0, 1, 0, 1]",75,512,8
379,16,0.0,7.499120869999999,"[0, 1, 1, 0, 1]",75,512,8
380,32,0.0,7.599269044,"[0, 1, 1, 0, 1]",75,512,8
381,64,0.0,7.700020069000001,"[0, 1, 1, 0, 1]",75,512,8
382,128,0.0,7.810504731999998,"[0, 1, 1, 0, 1]",75,512,8
383,256,0.0,7.936659978999998,"[0, 1, 1, 0, 1]",75,512,8
384,512,0.0,8.104100981999999,"[0, 1, 1, 0, 1]",75,512,8
385,0,0.0,8.19984453,"[0, 1, 1, 0, 1]",75,512,9
386,1,0.0,8.200310839,"[0, 1, 1, 0, 1]",75,512,9
387,2,0.0,8.302297912,"[0, 1, 1, 0, 1]",75,512,9
388,4,0.0,8.396832122,"[0, 1, 1, 0, 1]",75,512,9
389,8,0.0,8.491055964000001,"[0, 1, 1, 0, 1]",75,512,9
390,16,0.0,8.586706632999999,"[0, 1, 1, 0, 1]",75,512,9
391,32,0.0,8.685616452999998,"[0, 1, 1, 0, 1]",75,512,9
392,64,0.0,8.787345091999999,"[0, 1, 1, 0, 1]",75,512,9
393,128,0.0,8.900410395999998,"[0, 1, 1, 0, 1]",75,512,9
394,256,0.0,9.050641415999998,"[0, 1, 1, 0, 1]",75,512,9
395,512,0.0,9.227567771,"[0, 1, 1, 0, 1]",75,512,9
396,0,0.0,9.321682193000001,"[1, 0, 0, 1, 0]",75,512,10
397,1,0.0,9.322163963999998,"[1, 0, 0, 1, 0]",75,512,10
398,2,0.0,9.419766055,"[1, 0, 0, 1, 0]",75,512,10
399,4,0.0,9.516545018999999,"[1, 0, 0, 1, 0]",75,512,10
400,8,0.0,9.613812677999999,"[1, 0, 0, 1, 0]",75,512,10
401,16,0.0,9.712365081999998,"[1, 0, 0, 1, 0]",75,512,10
402,32,0.0,9.815713771999999,"[1, 0, 0, 1, 0]",75,512,10
403,64,0.0,9.925533565999999,"[1, 0, 0, 1, 0]",75,512,10
404,128,0.0,10.043054826999999,"[1, 0, 0, 1, 0]",75,512,10
405,256,0.0,10.184665331999998,"[1, 0, 0, 1, 0]",75,512,10
406,512,0.0,10.371896533999998,"[1, 0, 0, 1, 0]",75,512,10
407,0,4.0,10.475265158,"[1, 1, 0, 1, 1]",75,512,11
408,1,4.0,10.475981952999998,"[1, 1, 0, 1, 1]",75,512,11
409,2,2.0,10.577614668999999,"[1, 0, 0, 1, 1]",75,512,11
410,4,2.0,10.678357597999998,"[1, 0, 0, 1, 1]",75,512,11
411,8,0.0,10.779151126999999,"[1, 0, 0, 1, 0]",75,512,11
412,16,0.0,10.880054043999998,"[1, 0, 0, 1, 0]",75,512,11
413,32,0.0,10.984186753,"[1, 0, 0, 1, 0]",75,512,11
414,64,0.0,11.096200795999998,"[1, 0, 0, 1, 0]",75,512,11
415,128,0.0,11.220927544999999,"[1, 0, 0, 1, 0]",75,512,11
416,256,0.0,11.374095843,"[1, 0, 0, 1, 0]",75,512,11
417,512,0.0,11.569290144,"[1, 0, 0, 1, 0]",75,512,11
418,0,4.0,11.672523759,"[1, 0, 1, 1, 1]",75,512,12
419,1,4.0,11.673360143,"[1, 0, 1, 1, 1]",75,512,12
420,2,2.0,11.778236375999999,"[1, 0, 1, 1, 0]",75,512,12
421,4,2.0,11.880017489,"[1, 0, 1, 1, 0]",75,512,12
422,8,0.0,11.988846184,"[1, 0, 0, 1, 0]",75,512,12
423,16,0.0,12.094561077999998,"[1, 0, 0, 1, 0]",75,512,12
424,32,0.0,12.203579105,"[1, 0, 0, 1, 0]",75,512,12
425,64,0.0,12.334711268,"[1, 0, 0, 1, 0]",75,512,12
426,128,0.0,12.462219102999999,"[1, 0, 0, 1, 0]",75,512,12
427,256,0.0,12.618658133,"[1, 0, 0, 1, 0]",75,512,12
428,512,0.0,12.826085895999999,"[1, 0, 0, 1, 0]",75,512,12
429,0,3.0,12.930833953,"[0, 0, 1, 1, 0]",75,512,13
430,1,3.0,12.931506433,"[0, 0, 1, 1, 0]",75,512,13
431,2,2.0,13.041525341,"[1, 0, 1, 1, 0]",75,512,13
432,4,2.0,13.150693652000001,"[1, 0, 1, 1, 0]",75,512,13
433,8,0.0,13.259749642,"[1, 0, 0, 1, 0]",75,512,13
434,16,0.0,13.369659160999998,"[1, 0, 0, 1, 0]",75,512,13
435,32,0.0,13.482904054999999,"[1, 0, 0, 1, 0]",75,512,13
436,64,0.0,13.60160871,"[1, 0, 0, 1, 0]",75,512,13
437,128,0.0,13.73075312,"[1, 0, 0, 1, 0]",75,512,13
438,256,0.0,13.891553518999999,"[1, 0, 0, 1, 0]",75,512,13
439,512,0.0,14.127888831,"[1, 0, 0, 1, 0]",75,512,13
440,0,4.0,14.239207897,"[0, 0, 0, 0, 1]",75,512,14
441,1,2.0,14.239831113000001,"[0, 0, 1, 0, 1]",75,512,14
442,2,0.0,14.351577916,"[0, 1, 1, 0, 1]",75,512,14
443,4,0.0,14.462255502999998,"[0, 1, 1, 0, 1]",75,512,14
444,8,0.0,14.571404345000001,"[0, 1, 1, 0, 1]",75,512,14
445,16,0.0,14.684058552,"[0, 1, 1, 0, 1]",75,512,14
446,32,0.0,14.804332419000001,"[0, 1, 1, 0, 1]",75,512,14
447,64,0.0,14.928265051,"[0, 1, 1, 0, 1]",75,512,14
448,128,0.0,15.064876060999996,"[0, 1, 1, 0, 1]",75,512,14
449,256,0.0,15.232026444000002,"[0, 1, 1, 0, 1]",75,512,14
450,512,0.0,15.464953691999998,"[0, 1, 1, 0, 1]",75,512,14
451,0,3.0,15.574990449999998,"[0, 0, 1, 1, 1]",75,512,15
452,1,3.0,15.575672541999996,"[0, 0, 1, 1, 1]",75,512,15
453,2,3.0,15.688775306999997,"[0, 0, 1, 1, 1]",75,512,15
454,4,3.0,15.801520522,"[0, 0, 1, 1, 1]",75,512,15
455,8,3.0,15.913846400999997,"[0, 0, 1, 1, 1]",75,512,15
456,16,3.0,16.044802608999998,"[0, 0, 1, 1, 1]",75,512,15
457,32,0.0,16.169448909999996,"[0, 1, 1, 0, 1]",75,512,15
458,64,0.0,16.295101329,"[0, 1, 1, 0, 1]",75,512,15
459,128,0.0,16.434009950999997,"[0, 1, 1, 0, 1]",75,512,15
460,256,0.0,16.615060607999997,"[0, 1, 1, 0, 1]",75,512,15
461,512,0.0,16.852547393,"[0, 1, 1, 0, 1]",75,512,15
462,0,3.0,16.964018137,"[1, 0, 1, 0, 1]",75,512,16
463,1,3.0,16.964705794,"[1, 0, 1, 0, 1]",75,512,16
464,2,3.0,17.079606969999997,"[1, 0, 1, 0, 1]",75,512,16
465,4,3.0,17.192405591999997,"[1, 0, 1, 0, 1]",75,512,16
466,8,3.0,17.318450737000003,"[1, 0, 1, 0, 1]",75,512,16
467,16,2.0,17.436181907,"[0, 0, 1, 0, 1]",75,512,16
468,32,0.0,17.554666873,"[0, 1, 1, 0, 1]",75,512,16
469,64,0.0,17.682056374000002,"[0, 1, 1, 0, 1]",75,512,16
470,128,0.0,17.827045631,"[0, 1, 1, 0, 1]",75,512,16
471,256,0.0,18.009026281999997,"[0, 1, 1, 0, 1]",75,512,16
472,512,0.0,18.257865606,"[0, 1, 1, 0, 1]",75,512,16
473,0,3.0,18.382191134,"[0, 1, 0, 1, 1]",75,512,17
474,1,3.0,18.383143823,"[0, 1, 0, 1, 1]",75,512,17
475,2,3.0,18.517787490999996,"[0, 1, 0, 1, 1]",75,512,17
476,4,3.0,18.649512415999997,"[0, 1, 0, 1, 1]",75,512,17
477,8,3.0,18.788731732,"[0, 1, 0, 1, 1]",75,512,17
478,16,2.0,18.908053540999997,"[0, 1, 0, 0, 1]",75,512,17
479,32,0.0,19.030074762,"[0, 1, 1, 0, 1]",75,512,17
480,64,0.0,19.163155225999997,"[0, 1, 1, 0, 1]",75,512,17
481,128,0.0,19.311966631,"[0, 1, 1, 0, 1]",75,512,17
482,256,0.0,19.496001945,"[0, 1, 1, 0, 1]",75,512,17
483,512,0.0,19.753447673999997,"[0, 1, 1, 0, 1]",75,512,17
484,0,4.0,19.870777721,"[0, 0, 0, 0, 1]",75,512,18
485,1,4.0,19.871600077999997,"[0, 0, 0, 0, 1]",75,512,18
486,2,2.0,19.988866413,"[0, 0, 1, 0, 1]",75,512,18
487,4,0.0,20.106851639000002,"[0, 1, 1, 0, 1]",75,512,18
488,8,0.0,20.227547268,"[0, 1, 1, 0, 1]",75,512,18
489,16,0.0,20.35346386,"[0, 1, 1, 0, 1]",75,512,18
490,32,0.0,20.482960443,"[0, 1, 1, 0, 1]",75,512,18
491,64,0.0,20.641679692999997,"[0, 1, 1, 0, 1]",75,512,18
492,128,0.0,20.797559336000003,"[0, 1, 1, 0, 1]",75,512,18
493,256,0.0,20.986657155,"[0, 1, 1, 0, 1]",75,512,18
494,512,0.0,21.253771374,"[0, 1, 1, 0, 1]",75,512,18
495,0,6.0,21.371432175,"[1, 1, 1, 1, 1]",75,512,19
496,1,4.0,21.372215719999996,"[1, 1, 1, 1, 0]",75,512,19
497,2,3.0,21.493846059000003,"[1, 1, 1, 0, 0]",75,512,19
498,4,2.0,21.618796839999998,"[0, 1, 1, 0, 0]",75,512,19
499,8,0.0,21.774390739,"[0, 1, 1, 0, 1]",75,512,19
500,16,0.0,21.906950345000002,"[0, 1, 1, 0, 1]",75,512,19
501,32,0.0,22.036908504,"[0, 1, 1, 0, 1]",75,512,19
502,64,0.0,22.174962412000003,"[0, 1, 1, 0, 1]",75,512,19
503,128,0.0,22.355712014999998,"[0, 1, 1, 0, 1]",75,512,19
504,256,0.0,22.562985041999998,"[0, 1, 1, 0, 1]",75,512,19
505,512,0.0,22.849630975999997,"[0, 1, 1, 0, 1]",75,512,19
506,0,4.0,22.97693061,"[1, 1, 1, 1, 0]",75,512,20
507,1,2.0,22.977757729999997,"[1, 0, 1, 1, 0]",75,512,20
508,2,2.0,23.1051117,"[1, 0, 1, 1, 0]",75,512,20
509,4,2.0,23.239909283,"[1, 0, 1, 1, 0]",75,512,20
510,8,0.0,23.387084331999997,"[1, 0, 0, 1, 0]",75,512,20
511,16,0.0,23.516428934999997,"[1, 0, 0, 1, 0]",75,512,20
512,32,0.0,23.649740615000002,"[1, 0, 0, 1, 0]",75,512,20
513,64,0.0,23.793804140000002,"[1, 0, 0, 1, 0]",75,512,20
514,128,0.0,23.963694557999997,"[1, 0, 0, 1, 0]",75,512,20
515,256,0.0,24.197300897999998,"[1, 0, 0, 1, 0]",75,512,20
516,512,0.0,24.500896799,"[1, 0, 0, 1, 0]",75,512,20
517,0,4.0,24.631924809,"[1, 0, 1, 1, 1]",75,512,21
518,1,2.0,24.632787019000002,"[1, 0, 0, 1, 1]",75,512,21
519,2,2.0,24.763096625999996,"[1, 0, 0, 1, 1]",75,512,21
520,4,2.0,24.892501168,"[1, 0, 0, 1, 1]",75,512,21
521,8,0.0,25.026772026999996,"[1, 0, 0, 1, 0]",75,512,21
522,16,0.0,25.157882927999996,"[1, 0, 0, 1, 0]",75,512,21
523,32,0.0,25.297635537999998,"[1, 0, 0, 1, 0]",75,512,21
524,64,0.0,25.446320758000002,"[1, 0, 0, 1, 0]",75,512,21
525,128,0.0,25.621766485,"[1, 0, 0, 1, 0]",75,512,21
526,256,0.0,25.863450969000002,"[1, 0, 0, 1, 0]",75,512,21
527,512,0.0,26.185511412,"[1, 0, 0, 1, 0]",75,512,21
528,0,4.0,26.317717898,"[0, 1, 0, 0, 0]",75,512,22
529,1,2.0,26.318681281999996,"[0, 1, 0, 0, 1]",75,512,22
530,2,2.0,26.452138469,"[0, 1, 0, 0, 1]",75,512,22
531,4,2.0,26.580968314999996,"[0, 1, 0, 0, 1]",75,512,22
532,8,0.0,26.714492781999997,"[0, 1, 1, 0, 1]",75,512,22
533,16,0.0,26.849755614,"[0, 1, 1, 0, 1]",75,512,22
534,32,0.0,26.991680252,"[0, 1, 1, 0, 1]",75,512,22
535,64,0.0,27.143484406000002,"[0, 1, 1, 0, 1]",75,512,22
536,128,0.0,27.315950089999998,"[0, 1, 1, 0, 1]",75,512,22
537,256,0.0,27.53934311,"[0, 1, 1, 0, 1]",75,512,22
538,512,0.0,27.85555286,"[0, 1, 1, 0, 1]",75,512,22
539,0,2.0,27.988279597,"[0, 0, 1, 0, 1]",75,512,23
540,1,2.0,27.989162448,"[0, 0, 1, 0, 1]",75,512,23
541,2,2.0,28.122019368,"[0, 0, 1, 0, 1]",75,512,23
542,4,2.0,28.255637758000002,"[0, 0, 1, 0, 1]",75,512,23
543,8,0.0,28.389633444999998,"[0, 1, 1, 0, 1]",75,512,23
544,16,0.0,28.525704381999997,"[0, 1, 1, 0, 1]",75,512,23
545,32,0.0,28.667969406,"[0, 1, 1, 0, 1]",75,512,23
546,64,0.0,28.823246393999998,"[0, 1, 1, 0, 1]",75,512,23
547,128,0.0,29.010104105999996,"[0, 1, 1, 0, 1]",75,512,23
548,256,0.0,29.244453928000002,"[0, 1, 1, 0, 1]",75,512,23
549,512,0.0,29.571524889,"[0, 1, 1, 0, 1]",75,512,23
550,0,2.0,29.705644541999998,"[1, 0, 1, 1, 0]",75,512,24
551,1,2.0,29.706691805000002,"[1, 0, 1, 1, 0]",75,512,24
552,2,2.0,29.845649972,"[1, 0, 1, 1, 0]",75,512,24
553,4,0.0,30.052212156999996,"[1, 0, 0, 1, 0]",75,512,24
554,8,0.0,30.216280876000003,"[1, 0, 0, 1, 0]",75,512,24
555,16,0.0,30.356964995000002,"[1, 0, 0, 1, 0]",75,512,24
556,32,0.0,30.523298391999997,"[1, 0, 0, 1, 0]",75,512,24
557,64,0.0,30.681014403000002,"[1, 0, 0, 1, 0]",75,512,24
558,128,0.0,30.867261292,"[1, 0, 0, 1, 0]",75,512,24
559,256,0.0,31.102142861999997,"[1, 0, 0, 1, 0]",75,512,24
560,512,0.0,31.443804511999996,"[1, 0, 0, 1, 0]",75,512,24
561,0,3.0,31.580381622,"[0, 0, 1, 1, 1]",75,512,25
562,1,3.0,31.581318681000003,"[0, 0, 1, 1, 1]",75,512,25
563,2,3.0,31.717554386999996,"[0, 0, 1, 1, 1]",75,512,25
564,4,3.0,31.856953696,"[0, 0, 1, 1, 1]",75,512,25
565,8,2.0,32.000345519999996,"[0, 0, 1, 0, 1]",75,512,25
566,16,0.0,32.147047683,"[0, 1, 1, 0, 1]",75,512,25
567,32,0.0,32.301252090999995,"[0, 1, 1, 0, 1]",75,512,25
568,64,0.0,32.468690845,"[0, 1, 1, 0, 1]",75,512,25
569,128,0.0,32.662098244000006,"[0, 1, 1, 0, 1]",75,512,25
570,256,0.0,32.904904422,"[0, 1, 1, 0, 1]",75,512,25
571,512,0.0,33.252048175,"[0, 1, 1, 0, 1]",75,512,25
572,0,3.0,33.39430432899999,"[0, 0, 1, 1, 1]",75,512,26
573,1,3.0,33.395294331,"[0, 0, 1, 1, 1]",75,512,26
574,2,3.0,33.539139539000004,"[0, 0, 1, 1, 1]",75,512,26
575,4,3.0,33.679020636999994,"[0, 0, 1, 1, 1]",75,512,26
576,8,2.0,33.87111200299999,"[0, 0, 1, 0, 1]",75,512,26
577,16,0.0,34.038355163000006,"[0, 1, 1, 0, 1]",75,512,26
578,32,0.0,34.193691809,"[0, 1, 1, 0, 1]",75,512,26
579,64,0.0,34.363258024000004,"[0, 1, 1, 0, 1]",75,512,26
580,128,0.0,34.559170388,"[0, 1, 1, 0, 1]",75,512,26
581,256,0.0,34.805209972,"[0, 1, 1, 0, 1]",75,512,26
582,512,0.0,35.179464743,"[0, 1, 1, 0, 1]",75,512,26
583,0,3.0,35.320414807999995,"[0, 1, 1, 1, 0]",75,512,27
584,1,3.0,35.321490092999994,"[0, 1, 1, 1, 0]",75,512,27
585,2,3.0,35.467687598,"[0, 1, 1, 1, 0]",75,512,27
586,4,2.0,35.613075120999994,"[0, 1, 1, 0, 0]",75,512,27
587,8,0.0,35.76116136899999,"[0, 1, 1, 0, 1]",75,512,27
588,16,0.0,35.938161531000006,"[0, 1, 1, 0, 1]",75,512,27
589,32,0.0,36.105667568,"[0, 1, 1, 0, 1]",75,512,27
590,64,0.0,36.279150486000006,"[0, 1, 1, 0, 1]",75,512,27
591,128,0.0,36.473952542999996,"[0, 1, 1, 0, 1]",75,512,27
592,256,0.0,36.72377933999999,"[0, 1, 1, 0, 1]",75,512,27
593,512,0.0,37.088752217999996,"[0, 1, 1, 0, 1]",75,512,27
594,0,3.0,37.231845299,"[1, 1, 1, 0, 0]",75,512,28
595,1,3.0,37.232924756,"[1, 1, 1, 0, 0]",75,512,28
596,2,2.0,37.37790278599999,"[0, 1, 1, 0, 0]",75,512,28
597,4,2.0,37.524093252,"[0, 1, 1, 0, 0]",75,512,28
598,8,2.0,37.670579278999995,"[0, 1, 1, 0, 0]",75,512,28
599,16,0.0,37.822110076,"[0, 1, 1, 0, 1]",75,512,28
600,32,0.0,37.980692424,"[0, 1, 1, 0, 1]",75,512,28
601,64,0.0,38.152414265000004,"[0, 1, 1, 0, 1]",75,512,28
602,128,0.0,38.35205062199999,"[0, 1, 1, 0, 1]",75,512,28
603,256,0.0,38.603626487,"[0, 1, 1, 0, 1]",75,512,28
604,512,0.0,38.978541482,"[0, 1, 1, 0, 1]",75,512,28
605,0,3.0,39.137954496999996,"[0, 0, 1, 1, 0]",75,512,29
606,1,3.0,39.139063917,"[0, 0, 1, 1, 0]",75,512,29
607,2,3.0,39.30609587399999,"[0, 0, 1, 1, 0]",75,512,29
608,4,3.0,39.478673958,"[0, 0, 1, 1, 0]",75,512,29
609,8,3.0,39.640112016,"[0, 0, 1, 1, 0]",75,512,29
610,16,2.0,39.798494116,"[1, 0, 1, 1, 0]",75,512,29
611,32,0.0,39.961658231,"[1, 0, 0, 1, 0]",75,512,29
612,64,0.0,40.139819763999995,"[1, 0, 0, 1, 0]",75,512,29
613,128,0.0,40.345144123,"[1, 0, 0, 1, 0]",75,512,29
614,256,0.0,40.614541896999995,"[1, 0, 0, 1, 0]",75,512,29
615,512,0.0,40.99499801499999,"[1, 0, 0, 1, 0]",75,512,29
616,0,4.0,41.14310411699999,"[0, 0, 1, 0, 0]",75,512,30
617,1,3.0,41.144196730999994,"[1, 0, 1, 0, 0]",75,512,30
618,2,3.0,41.295575017999994,"[1, 0, 1, 0, 0]",75,512,30
619,4,3.0,41.450474322000005,"[1, 0, 1, 0, 0]",75,512,30
620,8,3.0,41.615622681000005,"[1, 0, 1, 0, 0]",75,512,30
621,16,2.0,41.77416482699999,"[1, 0, 1, 1, 0]",75,512,30
622,32,0.0,41.940688460000004,"[1, 0, 0, 1, 0]",75,512,30
623,64,0.0,42.120623139,"[1, 0, 0, 1, 0]",75,512,30
624,128,0.0,42.334776174,"[1, 0, 0, 1, 0]",75,512,30
625,256,0.0,42.608452304,"[1, 0, 0, 1, 0]",75,512,30
626,512,0.0,42.998625571999995,"[1, 0, 0, 1, 0]",75,512,30
627,0,4.0,43.149060074000005,"[1, 0, 1, 1, 1]",75,512,31
628,1,3.0,43.150187305,"[0, 0, 1, 1, 1]",75,512,31
629,2,3.0,43.303684993000005,"[0, 0, 1, 1, 1]",75,512,31
630,4,3.0,43.458099684000004,"[0, 0, 1, 1, 1]",75,512,31
631,8,2.0,43.61467240899999,"[0, 0, 1, 0, 1]",75,512,31
632,16,0.0,43.777177988000005,"[0, 1, 1, 0, 1]",75,512,31
633,32,0.0,43.948148195,"[0, 1, 1, 0, 1]",75,512,31
634,64,0.0,44.133066695,"[0, 1, 1, 0, 1]",75,512,31
635,128,0.0,44.363952323999996,"[0, 1, 1, 0, 1]",75,512,31
636,256,0.0,44.641352786,"[0, 1, 1, 0, 1]",75,512,31
637,512,0.0,45.047602850000004,"[0, 1, 1, 0, 1]",75,512,31
638,0,2.0,45.20361724,"[0, 1, 1, 0, 0]",75,512,32
639,1,2.0,45.205069191999996,"[0, 1, 1, 0, 0]",75,512,32
640,2,2.0,45.363887093,"[0, 1, 1, 0, 0]",75,512,32
641,4,0.0,45.522201558999996,"[0, 1, 1, 0, 1]",75,512,32
642,8,0.0,45.681689676999994,"[0, 1, 1, 0, 1]",75,512,32
643,16,0.0,45.844895656999995,"[0, 1, 1, 0, 1]",75,512,32
644,32,0.0,46.017421892,"[0, 1, 1, 0, 1]",75,512,32
645,64,0.0,46.202803649,"[0, 1, 1, 0, 1]",75,512,32
646,128,0.0,46.422893535,"[0, 1, 1, 0, 1]",75,512,32
647,256,0.0,46.699220838,"[0, 1, 1, 0, 1]",75,512,32
648,512,0.0,47.12816717,"[0, 1, 1, 0, 1]",75,512,32
649,0,3.0,47.284724407,"[1, 0, 0, 0, 0]",75,512,33
650,1,3.0,47.285905435000004,"[1, 0, 0, 0, 0]",75,512,33
651,2,3.0,47.450433313000005,"[1, 0, 0, 0, 0]",75,512,33
652,4,3.0,47.612551713,"[1, 0, 0, 0, 0]",75,512,33
653,8,3.0,47.77375701300001,"[1, 0, 0, 0, 0]",75,512,33
654,16,0.0,47.93940345,"[1, 0, 0, 1, 0]",75,512,33
655,32,0.0,48.11303906100001,"[1, 0, 0, 1, 0]",75,512,33
656,64,0.0,48.322729521,"[1, 0, 0, 1, 0]",75,512,33
657,128,0.0,48.55437557900001,"[1, 0, 0, 1, 0]",75,512,33
658,256,0.0,48.870872293000005,"[1, 0, 0, 1, 0]",75,512,33
659,512,0.0,49.31671067400001,"[1, 0, 0, 1, 0]",75,512,33
660,0,3.0,49.508389234000006,"[0, 1, 1, 1, 1]",75,512,34
661,1,3.0,49.50998679200001,"[0, 1, 1, 1, 1]",75,512,34
662,2,3.0,49.688542833,"[0, 1, 1, 1, 1]",75,512,34
663,4,3.0,49.863333001,"[0, 1, 1, 1, 1]",75,512,34
664,8,0.0,50.055817582,"[0, 1, 1, 0, 1]",75,512,34
665,16,0.0,50.23153179100001,"[0, 1, 1, 0, 1]",75,512,34
666,32,0.0,50.42933891700001,"[0, 1, 1, 0, 1]",75,512,34
667,64,0.0,50.631871442000005,"[0, 1, 1, 0, 1]",75,512,34
668,128,0.0,50.868141893,"[0, 1, 1, 0, 1]",75,512,34
669,256,0.0,51.170672667000005,"[0, 1, 1, 0, 1]",75,512,34
670,512,0.0,51.639019385,"[0, 1, 1, 0, 1]",75,512,34
671,0,4.0,51.820162412,"[0, 0, 1, 0, 0]",75,512,35
672,1,2.0,51.821488271999996,"[0, 1, 1, 0, 0]",75,512,35
673,2,2.0,51.99796432800001,"[0, 1, 1, 0, 0]",75,512,35
674,4,2.0,52.168660208000006,"[0, 1, 1, 0, 0]",75,512,35
675,8,0.0,52.33713612300001,"[0, 1, 1, 0, 1]",75,512,35
676,16,0.0,52.511481039,"[0, 1, 1, 0, 1]",75,512,35
677,32,0.0,52.693013210000004,"[0, 1, 1, 0, 1]",75,512,35
678,64,0.0,52.89309031500001,"[0, 1, 1, 0, 1]",75,512,35
679,128,0.0,53.129443378000005,"[0, 1, 1, 0, 1]",75,512,35
680,256,0.0,53.438247741,"[0, 1, 1, 0, 1]",75,512,35
681,512,0.0,53.895089404000004,"[0, 1, 1, 0, 1]",75,512,35
682,0,3.0,54.067135874,"[1, 1, 0, 0, 0]",75,512,36
683,1,2.0,54.06862344700001,"[1, 1, 0, 1, 0]",75,512,36
684,2,0.0,54.250850072000006,"[1, 0, 0, 1, 0]",75,512,36
685,4,0.0,54.463697986,"[1, 0, 0, 1, 0]",75,512,36
686,8,0.0,54.685216317,"[1, 0, 0, 1, 0]",75,512,36
687,16,0.0,54.879255091000005,"[1, 0, 0, 1, 0]",75,512,36
688,32,0.0,55.108014876,"[1, 0, 0, 1, 0]",75,512,36
689,64,0.0,55.30882387300001,"[1, 0, 0, 1, 0]",75,512,36
690,128,0.0,55.548158177000005,"[1, 0, 0, 1, 0]",75,512,36
691,256,0.0,55.873579245,"[1, 0, 0, 1, 0]",75,512,36
692,512,0.0,56.349180941,"[1, 0, 0, 1, 0]",75,512,36
693,0,4.0,56.532789146,"[0, 1, 0, 0, 0]",75,512,37
694,1,2.0,56.534173783,"[0, 1, 0, 0, 1]",75,512,37
695,2,2.0,56.709921667,"[0, 1, 0, 0, 1]",75,512,37
696,4,2.0,56.884828164,"[0, 1, 0, 0, 1]",75,512,37
697,8,2.0,57.066020519000006,"[0, 1, 0, 0, 1]",75,512,37
698,16,0.0,57.246707266,"[0, 1, 1, 0, 1]",75,512,37
699,32,0.0,57.435190393,"[0, 1, 1, 0, 1]",75,512,37
700,64,0.0,57.644093033000004,"[0, 1, 1, 0, 1]",75,512,37
701,128,0.0,57.88903865,"[0, 1, 1, 0, 1]",75,512,37
702,256,0.0,58.211346214,"[0, 1, 1, 0, 1]",75,512,37
703,512,0.0,58.68302038200001,"[0, 1, 1, 0, 1]",75,512,37
704,0,0.0,58.858567968,"[1, 0, 0, 1, 0]",75,512,38
705,1,0.0,58.860127793000004,"[1, 0, 0, 1, 0]",75,512,38
706,2,0.0,59.04943482600001,"[1, 0, 0, 1, 0]",75,512,38
707,4,0.0,59.221547461,"[1, 0, 0, 1, 0]",75,512,38
708,8,0.0,59.39549275900001,"[1, 0, 0, 1, 0]",75,512,38
709,16,0.0,59.578881835000004,"[1, 0, 0, 1, 0]",75,512,38
710,32,0.0,59.76709715,"[1, 0, 0, 1, 0]",75,512,38
711,64,0.0,59.975466258,"[1, 0, 0, 1, 0]",75,512,38
712,128,0.0,60.228751926,"[1, 0, 0, 1, 0]",75,512,38
713,256,0.0,60.55729886100001,"[1, 0, 0, 1, 0]",75,512,38
714,512,0.0,61.031792294,"[1, 0, 0, 1, 0]",75,512,38
715,0,2.0,61.20373809600001,"[1, 0, 0, 1, 1]",75,512,39
716,1,2.0,61.20513018,"[1, 0, 0, 1, 1]",75,512,39
717,2,2.0,61.376351051,"[1, 0, 0, 1, 1]",75,512,39
718,4,2.0,61.552077100000005,"[1, 0, 0, 1, 1]",75,512,39
719,8,2.0,61.732813684999996,"[1, 0, 0, 1, 1]",75,512,39
720,16,0.0,61.917883473,"[1, 0, 0, 1, 0]",75,512,39
721,32,0.0,62.108669285000005,"[1, 0, 0, 1, 0]",75,512,39
722,64,0.0,62.316655743,"[1, 0, 0, 1, 0]",75,512,39
723,128,0.0,62.569087558999996,"[1, 0, 0, 1, 0]",75,512,39
